dog_id,dd_age_years,dd_weight_lbs,recode.sex_2,recode.sex_3,recode.sex_4,mixed.breed
63933,9.083333333,70,0,0,1,1
23827,4.833333333,100,0,1,0,0
77820,6.083333333,85,1,0,0,1
91094,15.41666667,67,1,0,0,1
9174,9.5,78,0,1,0,0
65631,12,99,0,0,1,0
54729,2.333333333,71,1,0,0,1
63849,1.166666667,86,0,0,1,0
45861,4.75,39,0,0,1,0
80560,12,35,1,0,0,0
27969,16.58333333,22,1,0,0,0
13196,7.333333333,17.5,1,0,0,1
10221,16.41666667,5,1,0,0,0
66966,12.08333333,54,0,0,1,0
92777,13.16666667,50.8,0,0,1,0
31491,10.5,22,0,0,1,0
43984,12,101,0,0,1,1
87132,13,65,1,0,0,1
90484,12.16666667,45,1,0,0,1
48473,12,37,0,0,1,1
2327,1.916666667,75,1,0,0,1
90808,8.583333333,55,0,0,1,1
31726,9,12,0,0,1,1
73327,7.416666667,20.6,1,0,0,1
40441,13,10.5,1,0,0,1
84179,1.833333333,99.6,0,0,1,1
6438,7,65,0,0,1,0
60308,7,157,1,0,0,0
49555,4.416666667,32,1,0,0,1
33925,10.41666667,92,1,0,0,0
90418,1.5,15,0,0,1,0
24066,7,42,1,0,0,1
28013,2.166666667,11.5,0,0,1,1
31415,6,67,1,0,0,1
50065,16,13.2,0,0,1,1
78539,11.91666667,40,1,0,0,1
31331,13.91666667,19,1,0,0,0
31914,8,50,0,0,1,1
32342,3.75,50,1,0,0,1
15555,15.66666667,22,1,0,0,1
22922,7.416666667,87,1,0,0,1
3009,5.75,27,1,0,0,1
98658,10.5,81.4,1,0,0,0
57045,2.166666667,32,0,0,1,0
32344,7,50,1,0,0,0
44689,10,11,1,0,0,1
31876,4.916666667,11.5,1,0,0,0
41098,9.25,65,0,0,1,1
12987,5.666666667,58,0,1,0,0
55225,3.25,200,0,0,1,0
65940,12,36.4,0,0,1,1
89515,15,40.5,1,0,0,1
102197,13.58333333,19.7,0,0,1,0
46579,9.833333333,70.6,0,0,1,0
30813,10.41666667,55,1,0,0,1
46652,10.58333333,46,0,0,1,0
96055,9.166666667,43,1,0,0,0
4324,17,31.5,1,0,0,0
70355,9.833333333,40,1,0,0,0
97302,2.583333333,110,0,0,1,0
73677,12.33333333,53,1,0,0,0
81333,6.25,17,0,0,1,1
65298,4.333333333,87.2,0,0,1,1
36188,7,52,0,0,1,1
90354,7.5,58.5,1,0,0,0
47059,8.083333333,54,1,0,0,1
88079,10.58333333,5.9,0,0,1,0
52947,9,85,0,0,1,1
91682,0.833333333,11.5,1,0,0,0
99968,9,16,0,0,1,0
18669,4.416666667,88,0,0,1,0
13185,18,22,0,0,1,1
31200,10,63,0,0,1,1
88416,10.66666667,51,1,0,0,0
54355,1.416666667,177,1,0,0,0
30536,11.41666667,22,0,0,1,0
62268,2.833333333,45,1,0,0,1
14247,4.5,31,0,0,1,1
35703,10,56,0,0,1,1
15018,3.916666667,32,0,0,1,0
62341,3.333333333,75,0,0,1,1
62709,7.416666667,99,0,1,0,0
77309,8.833333333,49,1,0,0,0
73999,7.333333333,45,0,0,1,1
88364,4.416666667,99.6,1,0,0,0
44621,3.833333333,67,1,0,0,1
90764,4.833333333,39,1,0,0,1
96588,6.083333333,103,0,0,1,0
22838,14.75,54,0,0,1,1
41331,9.583333333,70,1,0,0,1
13124,8.916666667,90,1,0,0,0
29672,2.25,80,1,0,0,0
74958,2.75,60,0,0,0,0
46507,15.16666667,21.2,0,0,1,0
83127,0.833333333,52,1,0,0,1
22084,2.666666667,16,1,0,0,0
85474,13.33333333,65,1,0,0,0
58737,6.583333333,63,0,0,1,0
29842,8.166666667,40,0,0,1,0
59951,9.583333333,85,1,0,0,0
2229,7.666666667,175,0,0,1,0
82724,11.66666667,5,1,0,0,0
39197,10.83333333,15,0,0,1,0
36327,12.16666667,59,0,0,1,0
11594,6.75,75,0,0,1,0
76797,8,12,0,0,1,1
3076,3.916666667,56,0,0,1,1
37518,9,15,0,0,1,1
50182,10.75,11,1,0,0,1
82145,6.083333333,47,1,0,0,1
73589,6.166666667,74.1,0,0,1,1
78382,6.666666667,11.6,1,0,0,0
5135,6.166666667,64.8,1,0,0,1
61546,14.25,49.4,0,0,1,1
44846,5.416666667,8,1,0,0,0
45531,2.583333333,59,1,0,0,1
6511,9.5,68,0,0,1,0
55383,12.25,49,0,0,1,1
50003,1.333333333,108,0,1,0,0
101158,11,78,1,0,0,1
75540,8.916666667,13,0,1,0,0
68266,2.166666667,83,0,0,1,0
20838,4.583333333,50,0,0,1,1
93849,0.583333333,53,0,1,0,1
74608,10,95,1,0,0,1
62712,3.583333333,62,0,0,1,1
79989,10,77,0,0,1,0
25032,11,87,0,0,1,0
15097,9.083333333,45,0,0,1,1
46859,12.75,10,1,0,0,0
78673,11.33333333,66,0,0,1,1
94691,7.75,57,1,0,0,1
96417,1.5,90,0,0,1,0
84275,2.916666667,98,0,0,1,0
95277,2.583333333,62,1,0,0,1
43747,9.75,8.5,1,0,0,0
84254,0.416666667,29.2,1,0,0,1
17916,11.91666667,11,1,0,0,0
82661,4.166666667,25,0,0,1,1
2434,13.66666667,12.5,0,0,1,0
89489,1,14,0,0,1,0
93668,4.583333333,32,0,0,1,1
58801,4,32,1,0,0,1
86756,13,73,1,0,0,1
85030,5,70,0,0,1,0
2831,1.416666667,65,0,0,0,0
31909,9.333333333,170,1,0,0,0
33390,9.833333333,79,1,0,0,0
26736,7.75,42,0,0,1,1
88103,6.666666667,53,1,0,0,0
78878,2.166666667,69,0,0,0,0
25245,9.083333333,49,0,0,1,1
91950,0.416666667,37,0,1,0,0
51847,12,75,1,0,0,1
65351,5,49,0,0,1,1
46002,12,66,1,0,0,1
95054,10.08333333,49,1,0,0,0
13780,11.25,21,0,0,1,0
74139,9,23,0,0,1,0
16864,2.75,74,0,0,0,0
3344,8.666666667,24,0,0,1,0
27391,5.25,60,1,0,0,1
2056,14.91666667,51,1,0,0,1
72690,13.91666667,35,1,0,0,0
29204,11.16666667,75,1,0,0,0
102803,17.83333333,76,0,0,1,1
73977,7.416666667,19,1,0,0,1
85624,11.58333333,32,1,0,0,0
97676,10,7,0,0,1,1
64935,2.166666667,62,1,0,0,0
16296,1.083333333,64,0,0,1,0
81978,4.083333333,95,1,0,0,1
82994,13.41666667,32,0,0,1,1
65053,8.916666667,38,1,0,0,0
64491,4.583333333,53,1,0,0,1
35013,2.75,60,0,0,1,1
31035,9.666666667,96,0,0,1,1
18517,12.41666667,48,1,0,0,1
39318,8.25,34,1,0,0,0
28125,2,192,0,0,1,0
10020,14,79.5,0,0,1,1
41702,2.333333333,52,1,0,0,1
65016,16,9,0,0,1,1
80074,4,85.9,0,0,1,0
79540,4.5,73.5,0,0,1,0
28392,11,11.5,0,0,1,1
38837,12,83,0,0,1,1
12398,8,19.7,1,0,0,0
50836,7.166666667,50,0,0,1,0
89208,9.333333333,65,0,0,1,1
58826,6,71,0,0,1,1
29956,11,68,1,0,0,1
14255,8.333333333,110,0,0,1,0
65476,4.25,45,1,0,0,0
5748,9,82,0,0,1,0
85647,12.41666667,3.4,1,0,0,0
96395,3.5,80,1,0,0,1
21192,9.666666667,66.8,1,0,0,1
77442,10.75,11,0,0,1,1
13861,4,18.5,0,0,1,0
79744,4.583333333,33,1,0,0,0
52828,4.583333333,86,1,0,0,1
87271,10.41666667,90,1,0,0,1
44015,8.916666667,80,0,0,1,0
87756,1.666666667,20,1,0,0,0
36852,10,17,1,0,0,1
75571,8.083333333,15.4,0,0,1,1
87455,6.333333333,75,1,0,0,1
57698,10.16666667,70,0,0,1,1
90699,3,42,1,0,0,1
99322,11,42,0,0,1,1
21585,2.5,22,0,0,1,0
91391,4.416666667,34,1,0,0,0
45650,6.75,135,0,0,1,0
78052,10.66666667,65,0,0,1,1
44136,8.416666667,64,1,0,0,0
66262,2.75,14,1,0,0,1
50254,5,83,0,0,1,1
83256,11,64,1,0,0,0
29651,5.833333333,37,0,0,1,1
37605,11.25,20,0,0,1,0
85437,12.33333333,34,1,0,0,1
77791,7,18,1,0,0,1
84534,1.916666667,14.8,0,0,1,1
92214,8.5,120,1,0,0,1
87825,14.66666667,9,0,1,0,1
24872,10,63,0,0,1,1
60852,2.916666667,56,1,0,0,1
18803,7.083333333,39,0,0,1,0
80918,3.833333333,70,1,0,0,1
93105,12,26,0,0,1,0
60445,4.5,26,0,0,0,0
60329,1.333333333,16.2,1,0,0,0
52336,5,135,0,0,1,0
97627,4,98,1,0,0,0
28622,4.25,79,0,0,1,1
57597,11.08333333,73,0,0,1,0
1007,13,64,0,0,1,0
9791,12,6.5,0,0,1,1
90959,13,18.6,1,0,0,0
100099,0.333333333,31.4,0,0,0,0
2604,11,47,1,0,0,1
78563,10.25,54,1,0,0,1
11031,12,34.5,1,0,0,1
92360,4.333333333,19,0,0,1,0
32264,9.416666667,71,1,0,0,0
43382,3.166666667,70,0,0,1,0
7458,13.58333333,26,0,0,1,0
45527,6,98,0,0,1,1
59700,8.833333333,15.73,0,0,1,0
90530,10,62,0,0,1,1
51508,12.33333333,9,0,0,1,1
95679,7.916666667,123,0,0,1,1
45543,2.5,87,0,0,1,1
42197,1,57,0,0,1,1
91930,8.166666667,45,0,0,1,1
84858,14.5,60,1,0,0,0
51121,5.333333333,70,1,0,0,0
3016,6.416666667,11.2,1,0,0,0
66266,10.66666667,68,0,0,1,0
3428,2.25,83,1,0,0,1
18084,12,52,1,0,0,1
20648,4.333333333,32,0,0,0,1
95845,11.91666667,63.25,0,0,1,1
19597,9.75,93,0,0,1,1
66554,7.916666667,7.5,0,0,1,1
17860,4.416666667,100,0,0,1,0
96381,0.833333333,62,1,0,0,0
85426,11,50,0,0,1,1
37894,10,14,1,0,0,1
41297,3.833333333,92,0,0,1,0
77667,5.583333333,19,0,0,1,1
79445,7.583333333,53,0,0,1,1
16184,5.25,37,1,0,0,1
4062,6.416666667,63,0,0,1,0
95089,13.33333333,39,1,0,0,0
89844,13.08333333,57,1,0,0,0
73771,4,49,0,0,1,1
88264,6.333333333,64,1,0,0,0
57860,8.666666667,72,1,0,0,0
22319,6,17,0,0,1,0
26635,8,85,0,0,1,0
38356,4.25,62,0,0,1,1
95723,10.5,54,1,0,0,1
50038,9.5,28,0,0,1,1
74056,13.16666667,11,1,0,0,1
47339,3.5,76,1,0,0,1
66279,9.416666667,43,0,0,1,0
75929,5.416666667,48,0,0,1,1
59381,12.5,53,1,0,0,0
69912,9.416666667,99.7,1,0,0,0
67254,11.08333333,65,1,0,0,0
29906,6.166666667,68,0,1,0,0
103444,3.833333333,70,1,0,0,0
42578,13.33333333,56,0,0,1,0
13607,5.083333333,12.5,0,0,1,1
42216,13,65.1,0,0,1,1
28639,10,15,0,0,1,1
100134,4.916666667,70,0,1,0,0
17617,11.33333333,89,0,0,1,1
96351,14.33333333,12.3,0,1,0,0
81534,3.416666667,64,1,0,0,0
82345,2.25,43,1,0,0,0
83273,9.083333333,43,1,0,0,0
96677,3.083333333,28.7,1,0,0,0
56684,2.25,15,1,0,0,1
20064,3.833333333,18,1,0,0,0
87633,2,78,1,0,0,1
60226,5.583333333,195,1,0,0,0
4106,13.25,65,0,0,1,1
40758,2.25,58,1,0,0,0
78958,10,25,0,0,1,1
90581,3,16,1,0,0,1
35214,5.5,129,0,0,1,0
82672,8.583333333,11,0,0,1,1
22670,11.16666667,6.7,1,0,0,0
38914,4.75,49.6,1,0,0,0
76006,7.583333333,58,0,0,1,1
63195,8.583333333,89,0,0,1,0
45044,8.75,78,0,0,1,0
50982,3.333333333,58,1,0,0,0
23904,7.75,55,0,0,1,1
96012,3.833333333,72,1,0,0,1
76602,6.5,24.5,0,0,1,1
1642,11.66666667,32,0,0,1,1
84924,5,77,1,0,0,0
35254,10.66666667,69,1,0,0,0
42470,13.16666667,67.1,0,0,1,1
13012,14.91666667,15,1,0,0,1
31068,6,15,0,0,1,1
6907,6.75,7,0,0,1,1
84748,11.08333333,10,0,0,1,1
95980,3,34,0,0,1,0
89176,15,22.3,1,0,0,1
15876,6.25,12,0,0,1,1
81258,9,94,0,0,1,1
7380,4.666666667,80,1,0,0,0
49941,15,42.3,1,0,0,0
92943,8,74,1,0,0,0
58416,9.333333333,42,1,0,0,0
99871,13,36,0,0,1,1
10681,5.25,71.2,0,0,1,1
56370,12.58333333,72,0,0,1,1
60362,3,12,0,1,0,0
45081,15.58333333,20,0,0,1,0
62376,8.166666667,65,0,0,1,0
81136,6.166666667,49,1,0,0,1
92912,1,65,0,1,0,0
60594,2.166666667,37,0,1,0,0
57108,15.66666667,8.26,1,0,0,1
62384,18,33,1,0,0,1
20868,9.166666667,64,1,0,0,1
17164,10.16666667,51.5,0,0,1,1
90659,5.416666667,54,0,0,1,0
14562,15,16,0,0,1,0
82805,11.08333333,65,0,1,0,0
85664,12,15.8,0,0,1,1
7140,8,33,1,0,0,1
42954,13.25,4.5,1,0,0,0
11313,10.66666667,47.5,0,0,1,0
35455,7.25,10,0,0,1,1
96802,12,34,0,0,1,0
78464,3.5,53.8,1,0,0,1
22059,8.416666667,42,1,0,0,0
71977,13.83333333,23,1,0,0,0
48289,1.333333333,59,0,0,1,1
63439,6.083333333,114,0,0,1,1
59135,6.166666667,48,0,0,1,1
24983,3.333333333,76.8,1,0,0,0
97924,0.75,31,0,1,0,0
89490,2.5,75,0,0,1,1
47366,13.25,81,0,0,1,0
41246,4,65,1,0,0,1
87208,2.416666667,67,0,0,1,0
16128,4,63,1,0,0,0
2490,14.08333333,17.8,0,0,1,0
74983,11,48,0,0,1,1
85049,10.33333333,43,1,0,0,0
81277,6.5,25,1,0,0,0
41635,9,20,1,0,0,1
45978,6.833333333,42,0,0,1,0
1107,6.333333333,60,0,0,1,0
74358,0.916666667,85,1,0,0,0
82440,6.25,46,1,0,0,1
47061,10.75,14,0,0,1,1
16225,7.75,65,0,0,1,0
55915,9.416666667,30,0,0,1,1
5107,12.91666667,86,0,0,1,0
89129,1.916666667,44,0,0,1,1
11593,9,52,1,0,0,0
44729,2.25,55,1,0,0,1
37319,12.58333333,78,0,0,1,1
75514,9,62,0,0,1,1
89695,10.91666667,6.5,1,0,0,0
69498,2.5,34,0,0,1,1
22444,13.33333333,55,1,0,0,0
82052,9.416666667,74,1,0,0,0
102138,4,27,1,0,0,1
55974,15.58333333,69,0,0,1,0
63022,15.5,59,0,0,1,1
35425,4.583333333,66,0,0,1,0
102563,2.5,128,1,0,0,0
52421,11,48,1,0,0,1
18964,11,23,1,0,0,1
32507,12,27,1,0,0,0
88682,3.916666667,21.1,0,0,1,0
78750,1.666666667,46,0,0,0,0
42559,11.58333333,33,0,0,1,0
47547,8,15,0,0,1,0
85739,8.75,28,1,0,0,1
100365,10.16666667,48,0,0,0,0
83409,10,13,0,0,1,0
6327,13,14,0,0,1,1
12844,6,30,0,0,1,1
52986,8.083333333,72,0,0,1,0
99416,0.833333333,9,1,0,0,0
8017,1.583333333,89,0,0,1,0
46220,10.08333333,87,1,0,0,0
83122,13.33333333,14.3,0,0,1,1
80920,18,11,0,0,1,1
83478,3,46,0,0,1,1
66711,2.166666667,33,0,0,1,1
47737,13.33333333,49.1,1,0,0,1
99750,6.25,42,1,0,0,0
31849,6.75,57,1,0,0,1
90284,2.166666667,51,0,0,0,0
97284,9.083333333,93,0,0,1,0
85397,9.75,57,0,0,1,1
91329,4.166666667,19,1,0,0,1
87875,9.416666667,22,0,0,1,0
31009,12.83333333,73,1,0,0,1
2012,5.75,17,1,0,0,1
53747,10,41,1,0,0,1
19219,17.25,15,0,0,1,0
45179,7,22,1,0,0,1
94194,10.58333333,69,1,0,0,0
71790,1.416666667,17,0,0,1,1
38698,10.83333333,5,1,0,0,0
59421,3,68,1,0,0,1
3771,6,13.5,1,0,0,1
98325,9,60,0,0,1,0
71538,2.583333333,14,1,0,0,0
57051,6.75,65,1,0,0,1
92158,2.583333333,69,0,1,0,0
82934,11.16666667,16,0,0,1,1
75080,8,16,0,0,1,1
87822,7.666666667,59,0,0,1,1
93652,6.916666667,42,0,0,1,1
88775,11.5,81.6,0,0,1,0
99672,0.666666667,85,0,0,0,0
77258,13.16666667,43,0,0,1,1
44065,3.333333333,55,0,0,1,1
85826,2,45,1,0,0,1
81511,7.916666667,87,1,0,0,0
94476,7,72,0,0,1,0
1325,5,57,1,0,0,1
46514,3.166666667,34,0,0,0,0
10243,5.833333333,126,0,0,1,0
35986,13.41666667,26.4,0,1,0,0
44190,3.666666667,79,1,0,0,0
363,7.083333333,130,1,0,0,0
57159,6,56,1,0,0,1
11843,4,13,0,0,1,1
14653,10.41666667,45,1,0,0,1
3595,4.25,62,0,0,1,0
28895,7.166666667,80,1,0,0,0
68499,6,50,0,0,1,0
31722,3.916666667,38,0,0,1,0
55147,10.91666667,104,1,0,0,0
41861,10.16666667,64,0,0,1,0
102700,13.41666667,12,1,0,0,1
87369,1.666666667,150,0,0,1,0
84650,1.666666667,30,0,0,1,1
44198,10.5,19,1,0,0,1
86717,10,41.8,1,0,0,1
27018,11.5,10,1,0,0,1
89539,13.66666667,85,1,0,0,0
67470,9.166666667,87,0,0,1,1
65641,8.75,14.5,0,0,1,1
18330,12.08333333,11.2,1,0,0,1
27760,10,50,0,0,1,1
80546,15.5,14.8,0,0,1,0
8095,10,55,1,0,0,0
43356,13.41666667,19.2,0,0,1,0
34713,3,75,1,0,0,1
103467,11.66666667,67,1,0,0,0
55164,7,74,0,0,1,0
84478,0,58,1,0,0,1
22175,5.416666667,69.2,0,0,1,1
63055,11.75,42,0,0,1,0
95935,5.333333333,34,1,0,0,0
18352,11.25,21,1,0,0,0
31388,3,57,1,0,0,1
91964,3,84,0,0,1,1
51990,14.83333333,54,1,0,0,0
79135,1.75,11,0,0,0,1
41524,4.75,28,1,0,0,1
68128,7,63,1,0,0,1
88769,13,63,1,0,0,1
71517,6,54,1,0,0,1
49747,12.33333333,46,1,0,0,0
66361,6.25,74,0,0,1,1
23939,7,16.5,0,0,1,1
85435,2,9.5,0,0,1,1
8808,13.91666667,18,1,0,0,0
37672,8.166666667,30,1,0,0,1
36959,2.5,65,0,0,1,1
88999,6.5,15,0,0,1,1
21744,3.083333333,86,0,0,1,0
70606,10.16666667,61,0,0,1,0
45099,14.41666667,29,0,0,1,0
10345,6,50,0,0,1,1
76789,6.666666667,23,1,0,0,0
37266,10.75,75,1,0,0,0
37791,11.08333333,42,1,0,0,1
84021,0.833333333,67,0,1,0,1
51897,3.416666667,125,0,0,1,0
61746,4.916666667,22,0,0,1,0
95979,2.416666667,105,1,0,0,0
16515,14.58333333,39.6,0,0,1,1
55771,5.5,47.5,1,0,0,1
29108,14.25,11,1,0,0,0
89862,9,68.2,0,0,1,1
45747,8.166666667,78.5,0,0,1,0
69550,5.333333333,52,0,0,1,1
48713,4.166666667,85,0,0,1,0
53353,13.16666667,86,0,0,1,0
17447,1.166666667,68,0,0,1,0
34525,6,19,0,0,1,1
93707,10.25,34,1,0,0,1
82063,13.08333333,49.1,1,0,0,1
66635,2.416666667,22,1,0,0,0
76591,11.33333333,45,1,0,0,1
102588,1.083333333,44,1,0,0,1
26872,13.16666667,68,1,0,0,1
59039,14.5,75,0,0,1,0
95597,6,104,0,0,1,1
72365,5.916666667,76,0,0,1,0
28620,4.416666667,100,0,0,1,0
74343,9.333333333,21,0,0,1,0
8386,7.5,14,1,0,0,0
66813,3.083333333,49,1,0,0,0
59725,8.833333333,17,1,0,0,0
53137,8,46,1,0,0,1
85416,6.583333333,52,1,0,0,0
55312,8.916666667,29,1,0,0,0
37858,5.25,68,0,0,1,0
34488,9,45,1,0,0,0
91142,11,11.2,1,0,0,1
54431,14.25,20.125,1,0,0,1
22933,10,82,0,1,0,0
95670,6.083333333,48,0,0,0,0
27166,11,8.5,0,0,1,1
89058,7,45,0,0,1,0
44126,12.41666667,26,1,0,0,1
62247,6.583333333,65,1,0,0,0
16099,10.33333333,53,1,0,0,1
83988,1.833333333,85,0,0,1,1
24425,13.83333333,68,0,0,1,1
39645,14.66666667,62,1,0,0,0
56732,13.25,20,1,0,0,1
88338,11.41666667,33,1,0,0,1
86130,6.5,45,1,0,0,1
87023,9,60,1,0,0,1
98146,2,107,0,0,1,0
76459,13,30,1,0,0,1
93382,12.66666667,12,0,0,1,1
81718,10.16666667,30.5,1,0,0,0
36095,2,22,0,0,1,1
81578,8.833333333,30,0,0,1,0
66043,12,80,1,0,0,1
90525,3.333333333,125,0,0,1,1
40491,6.583333333,80,0,0,1,1
54230,12.83333333,40,0,0,1,0
75987,10.66666667,22.5,0,0,1,0
98214,0.416666667,23,0,0,1,1
5567,1.166666667,26.2,1,0,0,1
57855,13,62,1,0,0,0
89198,7.833333333,85,1,0,0,0
49073,6.416666667,65,0,0,1,1
52045,7.5,58,1,0,0,1
3882,12.91666667,33,1,0,0,0
89913,6.916666667,51,1,0,0,1
3206,11.41666667,61.8,1,0,0,1
23518,3.25,32,0,0,1,0
5134,7.083333333,51,0,0,1,0
96970,8.333333333,61,0,0,1,1
4094,13.91666667,48,0,0,1,0
61444,12.33333333,63,0,0,1,0
42382,4.833333333,79,0,0,1,1
6051,8,9,1,0,0,1
56297,4.5,43.6,0,0,0,0
54495,12,12.8,0,1,0,0
17011,10,9.5,0,0,1,0
84749,7.083333333,58,1,0,0,0
65835,9,29,0,0,1,1
53053,11.08333333,72.2,0,0,1,0
100425,2.416666667,33,1,0,0,1
12872,7.5,50,1,0,0,1
76770,5,9.5,1,0,0,1
22241,3.083333333,58.85,0,0,1,1
25016,8.583333333,55,1,0,0,1
92345,13,77,1,0,0,0
52619,2.25,53,1,0,0,1
5514,6.416666667,65,1,0,0,1
102572,10.41666667,45,0,0,1,1
94612,2.75,16,0,0,0,0
86425,3,20.6,0,0,1,0
47629,5.333333333,58,0,0,1,0
27897,4.5,79,1,0,0,0
11919,8,63,1,0,0,1
63553,10.58333333,56,0,0,1,0
75174,1.083333333,20,1,0,0,0
92110,14,22.4,0,0,1,1
41309,13.5,17,1,0,0,0
22004,4.583333333,54,1,0,0,1
38773,5.083333333,57.1,1,0,0,1
99155,7,40,1,0,0,1
54092,10.33333333,7,1,0,0,0
5846,5.166666667,42,0,0,1,1
78141,3.25,94,0,0,1,0
63995,9.666666667,64,1,0,0,0
59924,10.16666667,55,1,0,0,1
70354,16.5,47,1,0,0,0
31204,7.25,65,0,0,1,1
62643,8,72,1,0,0,1
96197,12.41666667,22.5,0,0,1,0
77377,7.25,74,1,0,0,1
5959,17.16666667,5,0,0,1,0
94033,2,65,0,0,1,0
88191,3.5,62,0,0,1,0
81451,8,30,0,0,1,1
22607,13.75,35,0,0,1,1
28474,5.166666667,65,0,1,0,0
68590,5.75,75,0,0,1,0
29347,1.083333333,16.4,1,0,0,0
85689,10.5,38,0,0,1,1
49693,11.83333333,72,0,0,1,0
76525,10,75,0,0,1,1
48854,6,66,1,0,0,0
87505,5.083333333,20.4,1,0,0,1
16164,3.416666667,71,1,0,0,1
78824,3.75,65,1,0,0,0
14706,3,74,1,0,0,1
13746,15,10,1,0,0,0
103140,8,58,1,0,0,1
97863,8.583333333,184,0,1,0,0
90263,12,53,1,0,0,0
91444,8.583333333,20.4,0,0,1,1
24823,10.16666667,79.4,1,0,0,0
51754,14.75,7,0,0,1,1
59509,7.416666667,83,0,0,1,0
1710,15.5,18,1,0,0,1
91103,5.083333333,120,1,0,0,0
82862,6.916666667,55,0,1,0,0
97171,12.83333333,98,0,0,1,0
66785,3.666666667,23,1,0,0,0
66829,5.333333333,120,1,0,0,0
185,4.25,55,1,0,0,1
88714,12,57,1,0,0,1
89223,3.833333333,12.75,0,0,1,0
70687,2,45,0,0,1,1
41920,11,54,1,0,0,1
80763,4,43,0,0,1,1
16547,10,31,1,0,0,1
94159,11,53,0,0,1,0
37200,6.916666667,79,0,0,1,1
66232,14.83333333,98,0,0,1,1
35405,6.583333333,35.8,0,0,1,0
53849,14.58333333,72,0,0,1,1
64994,5.75,88,0,0,1,0
47440,4.416666667,90,1,0,0,1
16764,11.83333333,81,0,0,1,0
78813,1.666666667,55,0,1,0,0
844,6.333333333,63,1,0,0,0
60325,11,85,0,0,1,1
96510,11.66666667,46,1,0,0,1
84219,5.916666667,51,1,0,0,1
83894,0.75,11.5,1,0,0,0
43845,15.25,70,1,0,0,0
87477,0.916666667,19.2,0,0,1,0
38642,5,28.8,1,0,0,1
74300,2.583333333,31,1,0,0,1
35922,3.166666667,61,0,0,1,0
1221,4,13,0,0,1,1
97655,6.916666667,40,0,0,1,0
2386,8,24,1,0,0,1
61448,7.5,50,0,0,1,1
40751,1.166666667,88,0,1,0,0
82639,18,17,0,0,1,0
26593,13.16666667,28,0,0,1,1
5614,5,5.9,0,0,1,0
56671,16.33333333,15.5,0,0,1,0
36542,5.916666667,45,0,0,1,1
60374,1.666666667,34.8,0,0,1,1
91135,13.5,69,1,0,0,1
91719,2.416666667,11,1,0,0,1
53195,1.833333333,65,0,0,1,0
87746,9.083333333,16.5,0,0,1,0
13850,10,41.3,0,0,1,1
624,13,22,0,0,1,1
25538,4.25,56,1,0,0,1
85418,9.166666667,17,0,0,1,0
82600,5.5,59,1,0,0,0
28410,2.166666667,15,1,0,0,1
97976,1.916666667,51,0,0,1,1
5479,9.25,20,0,0,1,0
70611,3,53,1,0,0,1
64030,11.58333333,5.5,0,0,1,1
90654,8.583333333,66.7,1,0,0,1
72957,10.5,63,1,0,0,0
95660,4,105,0,0,0,0
78356,12.5,22.14,0,0,1,0
7473,12.83333333,70,1,0,0,0
78948,12,42,1,0,0,0
98330,3,21,0,0,1,1
79759,2.916666667,26.1,0,0,1,0
52528,7,13,1,0,0,1
27452,12.58333333,60,1,0,0,1
64798,11,81,1,0,0,0
71153,8.75,52,0,0,1,0
10098,4.833333333,48.5,1,0,0,1
51844,5.75,65,1,0,0,1
60839,12,20,1,0,0,1
92916,9.083333333,60,0,0,1,0
77591,4.666666667,65,1,0,0,0
50915,14.66666667,11,1,0,0,0
43947,12.08333333,68,0,0,1,1
11681,10,63,0,0,1,1
99133,14.16666667,46,1,0,0,0
34363,1.666666667,22,1,0,0,1
91706,1.083333333,13,1,0,0,0
32006,14.08333333,59,1,0,0,1
50452,12,85,0,0,1,1
89524,5,70,1,0,0,1
83679,11.41666667,77,0,1,0,0
43540,3,43,1,0,0,1
74508,3.333333333,63,1,0,0,0
21287,11.66666667,40,1,0,0,1
70997,11.66666667,56,0,0,1,0
103077,11.25,10,1,0,0,1
63252,10,91,0,0,1,0
26646,4,31.2,1,0,0,1
30158,5.5,63.8,1,0,0,1
44036,10,85,0,0,1,0
97273,11.91666667,62,1,0,0,0
81789,4.25,76,0,0,1,0
6662,14.41666667,8,1,0,0,1
470,10.58333333,85,0,0,1,0
20928,5.916666667,82,1,0,0,0
1983,8.083333333,55.5,1,0,0,1
96768,0.666666667,113,0,1,0,0
75873,12,11,0,0,1,1
48632,15.75,15,0,0,1,0
100849,9.583333333,33,0,0,1,0
82044,8.666666667,28,1,0,0,1
80734,15,34,1,0,0,0
67813,12,70,1,0,0,0
44624,12.08333333,57,0,0,1,1
20561,10.91666667,45,0,0,1,1
29984,7.833333333,62,0,0,1,0
29669,6,98,0,0,1,1
70170,11,13,0,0,1,1
9658,6.75,75,0,0,1,0
75010,12.08333333,19.8,0,0,1,0
71816,9.083333333,20,1,0,0,1
91546,1,17,1,0,0,1
77609,9,84,1,0,0,0
41328,9.916666667,79,0,0,1,0
95269,1.083333333,106,0,0,1,0
51555,13.25,65,1,0,0,1
49915,2,74,1,0,0,0
6544,4,25,1,0,0,1
57289,9,85,0,0,1,0
98635,15,44,1,0,0,1
89038,0.583333333,34.6,1,0,0,1
50006,6.333333333,155,1,0,0,0
5204,9.666666667,53,1,0,0,1
80866,4,6.7,1,0,0,1
99618,16.08333333,24,0,0,1,1
